source_file_key,source_type,docket_numbers,source_url,match_method,confidence,review_status
2023-0594,case_order,"[""2023-0594""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-10/20230594.pdf,source_case_number_and_caption,high,generated
2023-0485,case_order,"[""2023-0485""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-10/20230485.pdf,source_case_number_and_caption,high,generated
2023-0739,case_order,"[""2023-0739""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-10/20230739.pdf,source_case_number_and_caption,high,generated
2023-0489,case_order,"[""2023-0489""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-10/20230489.pdf,source_case_number_and_caption,high,generated
2023-0169,case_order,"[""2023-0169""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-10/20230169.pdf,source_case_number_and_caption,high,generated
2023-0128,case_order,"[""2023-0128""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-09/20230128.pdf,source_case_number_and_caption,high,generated
2023-0595,case_order,"[""2023-0595""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-09/20230595.pdf,source_case_number_and_caption,high,generated
2023-0563,case_order,"[""2023-0563""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-09/20230563.pdf,source_case_number_and_caption,high,generated
2023-0407,case_order,"[""2023-0407""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-09/20230407.pdf,source_case_number_and_caption,high,generated
2022-0633,case_order,"[""2022-0633""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-09/20220633.pdf,source_case_number_and_caption,high,generated
2024-0154,case_order,"[""2024-0154""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-09/20240154.pdf,source_case_number_and_caption,high,generated
2023-0657,case_order,"[""2023-0657""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-09/20230657.pdf,source_case_number_and_caption,high,generated
2024-0185,case_order,"[""2024-0185""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-09/20240185.pdf,source_case_number_and_caption,high,generated
2023-0590,case_order,"[""2023-0590""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-09/20230590.pdf,source_case_number_and_caption,high,generated
2023-0493,case_order,"[""2023-0493""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-09/20230493.pdf,source_case_number_and_caption,high,generated
2023-0745,case_order,"[""2023-0745""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-09/20230745.pdf,source_case_number_and_caption,high,generated
2023-0194,case_order,"[""2023-0194""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-09/20230194.pdf,source_case_number_and_caption,high,generated
2023-0040,case_order,"[""2023-0040""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20230040.pdf,source_case_number_and_caption,high,generated
2021-0592,case_order,"[""2021-0592""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20210592.pdf,source_case_number_and_caption,high,generated
2023-0484,case_order,"[""2023-0484""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20230484.pdf,source_case_number_and_caption,high,generated
2022-0486,case_order,"[""2022-0486""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20220486.pdf,source_case_number_and_caption,high,generated
2024-0165,case_order,"[""2024-0165""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20240165.pdf,source_case_number_and_caption,high,generated
2022-0568,case_order,"[""2022-0568""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20220568.pdf,source_case_number_and_caption,high,generated
2023-0077,case_order,"[""2023-0077""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230077.pdf,source_case_number_and_caption,high,generated
2023-0500,case_order,"[""2023-0500""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20230500.pdf,source_case_number_and_caption,high,generated
2023-0411,case_order,"[""2023-0411""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20230411.pdf,source_case_number_and_caption,high,generated
2023-0056,case_order,"[""2023-0056""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20230056.pdf,source_case_number_and_caption,high,generated
2023-0428,case_order,"[""2023-0428""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20230428.pdf,source_case_number_and_caption,high,generated
2023-0448,case_order,"[""2023-0448""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20230448.pdf,source_case_number_and_caption,high,generated
2023-0681,case_order,"[""2023-0681""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20230681.pdf,source_case_number_and_caption,high,generated
2022-0588,case_order,"[""2022-0588""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20220588.pdf,source_case_number_and_caption,high,generated
2016-0007,case_order,"[""2016-0007""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20160007.pdf,source_case_number_and_caption,high,generated
2023-0515,case_order,"[""2023-0515""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20230515.pdf,source_case_number_and_caption,high,generated
2023-0147,case_order,"[""2023-0147""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20230147.pdf,source_case_number_and_caption,high,generated
2023-0506,case_order,"[""2023-0506""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20230506.pdf,source_case_number_and_caption,high,generated
2023-0415,case_order,"[""2023-0415""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20230415.pdf,source_case_number_and_caption,high,generated
2023-0271,case_order,"[""2023-0271""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-08/20230271.pdf,source_case_number_and_caption,high,generated
2023-0725,case_order,"[""2023-0725""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230725.pdf,source_case_number_and_caption,high,generated
2023-0529,case_order,"[""2023-0529""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230529.pdf,source_case_number_and_caption,high,generated
2023-0259,case_order,"[""2023-0259""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230259.pdf,source_case_number_and_caption,high,generated
2022-0711,case_order,"[""2022-0711""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20220711.pdf,source_case_number_and_caption,high,generated
2023-0447,case_order,"[""2023-0447""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230447.pdf,source_case_number_and_caption,high,generated
2022-0392,case_order,"[""2022-0392""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20220392.pdf,source_case_number_and_caption,high,generated
2023-0239,case_order,"[""2023-0239""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230239.pdf,source_case_number_and_caption,high,generated
2023-0249,case_order,"[""2023-0249""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230249.pdf,source_case_number_and_caption,high,generated
2022-0373,case_order,"[""2022-0373""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20220373.pdf,source_case_number_and_caption,high,generated
2022-0020,case_order,"[""2022-0020""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20220020.pdf,source_case_number_and_caption,high,generated
2022-0307,case_order,"[""2022-0307""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20220307.pdf,source_case_number_and_caption,high,generated
2023-0011,case_order,"[""2023-0011""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230011.pdf,source_case_number_and_caption,high,generated
2023-0507,case_order,"[""2023-0507""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230507.pdf,source_case_number_and_caption,high,generated
2023-0042,case_order,"[""2023-0042""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230042.pdf,source_case_number_and_caption,high,generated
2023-0338,case_order,"[""2023-0338""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230338.pdf,source_case_number_and_caption,high,generated
2024-0058,case_order,"[""2024-0058""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20240058.pdf,source_case_number_and_caption,high,generated
2023-0293,case_order,"[""2023-0293""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230293.pdf,source_case_number_and_caption,high,generated
2023-0342,case_order,"[""2023-0342""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230342.pdf,source_case_number_and_caption,high,generated
2023-0348,case_order,"[""2023-0348""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230348.pdf,source_case_number_and_caption,high,generated
2023-0101,case_order,"[""2023-0101""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230101.pdf,source_case_number_and_caption,high,generated
2023-0030,case_order,"[""2023-0030""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230030.pdf,source_case_number_and_caption,high,generated
2022-0663,case_order,"[""2022-0663""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20220663.pdf,source_case_number_and_caption,high,generated
2023-0315,case_order,"[""2023-0315""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230315.pdf,source_case_number_and_caption,high,generated
2023-0094,case_order,"[""2023-0094""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230094.pdf,source_case_number_and_caption,high,generated
2023-0568,case_order,"[""2023-0568""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230568.pdf,source_case_number_and_caption,high,generated
2022-0361,case_order,"[""2022-0361""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20220361.pdf,source_case_number_and_caption,high,generated
2022-0600,case_order,"[""2022-0600""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20220600.pdf,source_case_number_and_caption,high,generated
2023-0190,case_order,"[""2023-0190""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-07/20230190.pdf,source_case_number_and_caption,high,generated
2022-0219,case_order,"[""2022-0219""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-05/20220219.pdf,source_case_number_and_caption,high,generated
2022-0457,case_order,"[""2022-0457""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-05/20220457.pdf,source_case_number_and_caption,high,generated
2022-0436,case_order,"[""2022-0436""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-05/20220436.pdf,source_case_number_and_caption,high,generated
2023-0291,case_order,"[""2023-0291""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230291.pdf,source_case_number_and_caption,high,generated
2023-0175,case_order,"[""2023-0175""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-05/20230175.pdf,source_case_number_and_caption,high,generated
2023-0148,case_order,"[""2023-0148""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230148.pdf,source_case_number_and_caption,high,generated
2022-0553,case_order,"[""2022-0553""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-05/20220553.pdf,source_case_number_and_caption,high,generated
2023-0122,case_order,"[""2023-0122""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230122.pdf,source_case_number_and_caption,high,generated
2022-0746,case_order,"[""2022-0746""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20220746.pdf,source_case_number_and_caption,high,generated
2023-0010,case_order,"[""2023-0010""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230010.pdf,source_case_number_and_caption,high,generated
2022-0615,case_order,"[""2022-0615""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20220615.pdf,source_case_number_and_caption,high,generated
2023-0183,case_order,"[""2023-0183""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230183.pdf,source_case_number_and_caption,high,generated
2023-0350,case_order,"[""2023-0350""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230350.pdf,source_case_number_and_caption,high,generated
2023-0165,case_order,"[""2023-0165""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230165.pdf,source_case_number_and_caption,high,generated
2023-0127,case_order,"[""2023-0127""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230127.pdf,source_case_number_and_caption,high,generated
2023-0349,case_order,"[""2023-0349""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230349.pdf,source_case_number_and_caption,high,generated
2022-0715,case_order,"[""2022-0715""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20220715.pdf,source_case_number_and_caption,high,generated
2023-0081,case_order,"[""2023-0081""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230081.pdf,source_case_number_and_caption,high,generated
2023-0031,case_order,"[""2023-0031""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230031.pdf,source_case_number_and_caption,high,generated
2022-0654,case_order,"[""2022-0654""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20220654.pdf,source_case_number_and_caption,high,generated
2023-0254,case_order,"[""2023-0254""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230254.pdf,source_case_number_and_caption,high,generated
2022-0718,case_order,"[""2022-0718""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-05/20220718.pdf,source_case_number_and_caption,high,generated
2023-0305,case_order,"[""2023-0305""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230305.pdf,source_case_number_and_caption,high,generated
2022-0692,case_order,"[""2022-0692""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20220692.pdf,source_case_number_and_caption,high,generated
2023-0135,case_order,"[""2023-0135""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230135.pdf,source_case_number_and_caption,high,generated
2023-0199,case_order,"[""2023-0199""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230199.pdf,source_case_number_and_caption,high,generated
2023-0369,case_order,"[""2023-0369""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-06/20230369.pdf,source_case_number_and_caption,high,generated
